MIXS ID	Structured comment name	class	mixs matching attribute	mixs matching value	ontology id
MIXS:0000014	env_medium	miuvig	Definition	Report the environmental material(s) immediately surrounding the sample or specimen at the time of sampling. We recommend using subclasses of 'environmental material' (http://purl.obolibrary.org/obo/ENVO_00010483). EnvO documentation about how to use the field: https://github.com/EnvironmentOntology/envo/wiki/Using-ENVO-with-MIxS . Terms from other OBO ontologies are permissible as long as they reference mass/volume nouns (e.g. air, water, blood) and not discrete, countable entities (e.g. a tree, a leaf, a table top).	ENVO
MIXS:0000014	env_medium	miuvig	Expected value	The material displaced by the entity at time of sampling. Recommend subclasses of environmental material [ENVO:00010483]. 	ENVO
MIXS:0000014	env_medium	miuvig	Example	bluegrass field soil [ENVO:00005789]	ENVO
MIXS:0000021	ploidy	migs_eu	Definition	The ploidy level of the genome (e.g. allopolyploid, haploid, diploid, triploid, tetraploid). It has implications for the downstream study of duplicated gene and regions of the genomes (and perhaps for difficulties in assembly). For terms, please select terms listed under class ploidy (PATO:001374) of Phenotypic Quality Ontology (PATO), and for a browser of PATO (v 2018-03-27) please refer to http://purl.bioontology.org/ontology/PATO	PATO
MIXS:0000021	ploidy	migs_eu	Expected value	PATO	PATO
MIXS:0000021	ploidy	migs_eu	Example	allopolyploidy [PATO:0001379]	PATO
MIXS:0000021	ploidy	migs_ba	Definition	The ploidy level of the genome (e.g. allopolyploid, haploid, diploid, triploid, tetraploid). It has implications for the downstream study of duplicated gene and regions of the genomes (and perhaps for difficulties in assembly). For terms, please select terms listed under class ploidy (PATO:001374) of Phenotypic Quality Ontology (PATO), and for a browser of PATO (v 2018-03-27) please refer to http://purl.bioontology.org/ontology/PATO	PATO
MIXS:0000021	ploidy	migs_ba	Expected value	PATO	PATO
MIXS:0000021	ploidy	migs_ba	Example	allopolyploidy [PATO:0001379]	PATO
MIXS:0000021	ploidy	migs_pl	Definition	The ploidy level of the genome (e.g. allopolyploid, haploid, diploid, triploid, tetraploid). It has implications for the downstream study of duplicated gene and regions of the genomes (and perhaps for difficulties in assembly). For terms, please select terms listed under class ploidy (PATO:001374) of Phenotypic Quality Ontology (PATO), and for a browser of PATO (v 2018-03-27) please refer to http://purl.bioontology.org/ontology/PATO	PATO
MIXS:0000021	ploidy	migs_pl	Expected value	PATO	PATO
MIXS:0000021	ploidy	migs_pl	Example	allopolyploidy [PATO:0001379]	PATO
MIXS:0000021	ploidy	migs_vi	Definition	The ploidy level of the genome (e.g. allopolyploid, haploid, diploid, triploid, tetraploid). It has implications for the downstream study of duplicated gene and regions of the genomes (and perhaps for difficulties in assembly). For terms, please select terms listed under class ploidy (PATO:001374) of Phenotypic Quality Ontology (PATO), and for a browser of PATO (v 2018-03-27) please refer to http://purl.bioontology.org/ontology/PATO	PATO
MIXS:0000021	ploidy	migs_vi	Expected value	PATO	PATO
MIXS:0000021	ploidy	migs_vi	Example	allopolyploidy [PATO:0001379]	PATO
MIXS:0000021	ploidy	migs_org	Definition	The ploidy level of the genome (e.g. allopolyploid, haploid, diploid, triploid, tetraploid). It has implications for the downstream study of duplicated gene and regions of the genomes (and perhaps for difficulties in assembly). For terms, please select terms listed under class ploidy (PATO:001374) of Phenotypic Quality Ontology (PATO), and for a browser of PATO (v 2018-03-27) please refer to http://purl.bioontology.org/ontology/PATO	PATO
MIXS:0000021	ploidy	migs_org	Expected value	PATO	PATO
MIXS:0000021	ploidy	migs_org	Example	allopolyploidy [PATO:0001379]	PATO
MIXS:0000021	ploidy	mims	Definition	The ploidy level of the genome (e.g. allopolyploid, haploid, diploid, triploid, tetraploid). It has implications for the downstream study of duplicated gene and regions of the genomes (and perhaps for difficulties in assembly). For terms, please select terms listed under class ploidy (PATO:001374) of Phenotypic Quality Ontology (PATO), and for a browser of PATO (v 2018-03-27) please refer to http://purl.bioontology.org/ontology/PATO	PATO
MIXS:0000021	ploidy	mims	Expected value	PATO	PATO
MIXS:0000021	ploidy	mims	Example	allopolyploidy [PATO:0001379]	PATO
MIXS:0000021	ploidy	mimarks_s	Definition	The ploidy level of the genome (e.g. allopolyploid, haploid, diploid, triploid, tetraploid). It has implications for the downstream study of duplicated gene and regions of the genomes (and perhaps for difficulties in assembly). For terms, please select terms listed under class ploidy (PATO:001374) of Phenotypic Quality Ontology (PATO), and for a browser of PATO (v 2018-03-27) please refer to http://purl.bioontology.org/ontology/PATO	PATO
MIXS:0000021	ploidy	mimarks_s	Expected value	PATO	PATO
MIXS:0000021	ploidy	mimarks_s	Example	allopolyploidy [PATO:0001379]	PATO
MIXS:0000021	ploidy	mimarks_c	Definition	The ploidy level of the genome (e.g. allopolyploid, haploid, diploid, triploid, tetraploid). It has implications for the downstream study of duplicated gene and regions of the genomes (and perhaps for difficulties in assembly). For terms, please select terms listed under class ploidy (PATO:001374) of Phenotypic Quality Ontology (PATO), and for a browser of PATO (v 2018-03-27) please refer to http://purl.bioontology.org/ontology/PATO	PATO
MIXS:0000021	ploidy	mimarks_c	Expected value	PATO	PATO
MIXS:0000021	ploidy	mimarks_c	Example	allopolyploidy [PATO:0001379]	PATO
MIXS:0000021	ploidy	misag	Definition	The ploidy level of the genome (e.g. allopolyploid, haploid, diploid, triploid, tetraploid). It has implications for the downstream study of duplicated gene and regions of the genomes (and perhaps for difficulties in assembly). For terms, please select terms listed under class ploidy (PATO:001374) of Phenotypic Quality Ontology (PATO), and for a browser of PATO (v 2018-03-27) please refer to http://purl.bioontology.org/ontology/PATO	PATO
MIXS:0000021	ploidy	misag	Expected value	PATO	PATO
MIXS:0000021	ploidy	misag	Example	allopolyploidy [PATO:0001379]	PATO
MIXS:0000021	ploidy	mimag	Definition	The ploidy level of the genome (e.g. allopolyploid, haploid, diploid, triploid, tetraploid). It has implications for the downstream study of duplicated gene and regions of the genomes (and perhaps for difficulties in assembly). For terms, please select terms listed under class ploidy (PATO:001374) of Phenotypic Quality Ontology (PATO), and for a browser of PATO (v 2018-03-27) please refer to http://purl.bioontology.org/ontology/PATO	PATO
MIXS:0000021	ploidy	mimag	Expected value	PATO	PATO
MIXS:0000021	ploidy	mimag	Example	allopolyploidy [PATO:0001379]	PATO
MIXS:0000021	ploidy	miuvig	Definition	The ploidy level of the genome (e.g. allopolyploid, haploid, diploid, triploid, tetraploid). It has implications for the downstream study of duplicated gene and regions of the genomes (and perhaps for difficulties in assembly). For terms, please select terms listed under class ploidy (PATO:001374) of Phenotypic Quality Ontology (PATO), and for a browser of PATO (v 2018-03-27) please refer to http://purl.bioontology.org/ontology/PATO	PATO
MIXS:0000021	ploidy	miuvig	Expected value	PATO	PATO
MIXS:0000021	ploidy	miuvig	Example	allopolyploidy [PATO:0001379]	PATO
MIXS:0000031	host_disease_stat	migs_eu	Example	rabies [DOID:11260]	DOID
MIXS:0000031	host_disease_stat	migs_ba	Example	rabies [DOID:11260]	DOID
MIXS:0000031	host_disease_stat	migs_pl	Example	rabies [DOID:11260]	DOID
MIXS:0000031	host_disease_stat	migs_vi	Example	rabies [DOID:11260]	DOID
MIXS:0000031	host_disease_stat	migs_org	Example	rabies [DOID:11260]	DOID
MIXS:0000031	host_disease_stat	mims	Example	rabies [DOID:11260]	DOID
MIXS:0000031	host_disease_stat	mimarks_s	Example	rabies [DOID:11260]	DOID
MIXS:0000031	host_disease_stat	mimarks_c	Example	rabies [DOID:11260]	DOID
MIXS:0000031	host_disease_stat	misag	Example	rabies [DOID:11260]	DOID
MIXS:0000031	host_disease_stat	mimag	Example	rabies [DOID:11260]	DOID
MIXS:0000031	host_disease_stat	miuvig	Example	rabies [DOID:11260]	DOID
MIXS:0000002	samp_collect_device	migs_eu	Definition	The device used to collect an environmental sample. This field accepts terms listed under environmental sampling device (http://purl.obolibrary.org/obo/ENVO). This field also accepts terms listed under specimen collection device (http://purl.obolibrary.org/obo/GENEPIO_0002094).	ENVO
MIXS:0000002	samp_collect_device	migs_eu	Example	swab, biopsy, niskin bottle, push core, drag swab [GENEPIO:0002713]	GENEPIO
MIXS:0000002	samp_collect_device	migs_ba	Definition	The device used to collect an environmental sample. This field accepts terms listed under environmental sampling device (http://purl.obolibrary.org/obo/ENVO). This field also accepts terms listed under specimen collection device (http://purl.obolibrary.org/obo/GENEPIO_0002094).	ENVO
MIXS:0000002	samp_collect_device	migs_ba	Example	swab, biopsy, niskin bottle, push core, drag swab [GENEPIO:0002713]	GENEPIO
MIXS:0000002	samp_collect_device	migs_pl	Definition	The device used to collect an environmental sample. This field accepts terms listed under environmental sampling device (http://purl.obolibrary.org/obo/ENVO). This field also accepts terms listed under specimen collection device (http://purl.obolibrary.org/obo/GENEPIO_0002094).	ENVO
MIXS:0000002	samp_collect_device	migs_pl	Example	swab, biopsy, niskin bottle, push core, drag swab [GENEPIO:0002713]	GENEPIO
MIXS:0000002	samp_collect_device	migs_vi	Definition	The device used to collect an environmental sample. This field accepts terms listed under environmental sampling device (http://purl.obolibrary.org/obo/ENVO). This field also accepts terms listed under specimen collection device (http://purl.obolibrary.org/obo/GENEPIO_0002094).	ENVO
MIXS:0000002	samp_collect_device	migs_vi	Example	swab, biopsy, niskin bottle, push core, drag swab [GENEPIO:0002713]	GENEPIO
MIXS:0000002	samp_collect_device	migs_org	Definition	The device used to collect an environmental sample. This field accepts terms listed under environmental sampling device (http://purl.obolibrary.org/obo/ENVO). This field also accepts terms listed under specimen collection device (http://purl.obolibrary.org/obo/GENEPIO_0002094).	ENVO
MIXS:0000002	samp_collect_device	migs_org	Example	swab, biopsy, niskin bottle, push core, drag swab [GENEPIO:0002713]	GENEPIO
MIXS:0000002	samp_collect_device	mims	Definition	The device used to collect an environmental sample. This field accepts terms listed under environmental sampling device (http://purl.obolibrary.org/obo/ENVO). This field also accepts terms listed under specimen collection device (http://purl.obolibrary.org/obo/GENEPIO_0002094).	ENVO
